,,,,T&T Affected Exports to the USA (Top 100),,,
,,,,,,,
,,,,,,,
,HS,SITC,Country,DESCRIPTION,   Exports to USA (USD)   ,   Quantity   ,Affected
,90318000,8,TT,"Other measuring or checking instruments, appliances and machines not elsewhere specified or included.","  1,103,588 ","  13,212 ",affected
,19059010,0,TT,"Biscuits, unsweetened.","  1,093,615 ","  377,434 ",affected
,03028920,0,TT,"Snapper, croaker, grouper, dolphin, banga-mary and sea trout, excluding livers and roes, fresh or chilled.","  1,091,149 ","  282,778 ",affected
,84243000,7,TT,Steam or sand blasting machines and similar jet projecting machines.,"  1,059,600 ","  41,400 ",affected
,89079010,7,TT,Buoys and beacons.,"  997,985 ","  174,547 ",affected
,09109930,0,TT,Curry.,"  950,448 ","  204,475 ",affected
,73042900,6,TT,"Seamless casing and tubing of iron (other than cast iron) or steel (other than stainless steel, of a kind used in drilling for oil or gas.","  919,922 ","  1,217,775 ",affected
,73269090,6,TT,"Other articles of iron or steel, not elsewhere specified or included.","  900,938 ","  99,043 ",affected
,90159000,8,TT,"Parts and accessories for instruments and appliances for surveying, for hydrographic, oceanographic, hydrological, meteorological or geophysical uses.","  897,079 ","  109,151 ",affected
,22084010,1,TT,"Rum and other spirits obtained by distilling fermented sugarcane products, in bottles of a strength not exceeding 46% vol.","  884,817 ","  245,098 ",affected
,88033000,7,TT,Other parts of aeroplanes or helicopters.,"  872,362 ","  5,025 ",affected
,88031000,7,TT,"Propellers and rotors and parts thereof, of goods of heading 88.01or 88.02 (SITC 792 excluding 792.83).","  866,493 ","  1,673 ",affected
,84589900,7,TT,"Lathes (other than horizontal lathes) for removing metal, not numerically controlled.","  849,961 ","  42,195 ",affected
,84135000,7,TT,Other reciprocating positive displacement pumps.,"  816,451 ","  70,629 ",affected
,84818000,7,TT,"Taps, cocks and other valves and similar appliances for pipes, boiler shells, tanks, vats or the like.","  738,831 ","  12,990 ",affected
,15171000,0,TT,"Margarine, excluding liquid margarine.","  728,246 ","  103,153 ",affected
,84828000,7,TT,"Other, including combined ball/roller bearings.","  726,960 ","  6,579 ",affected
,19053100,0,TT,Sweet biscuits.,"  714,132 ","  187,518 ",affected
,84832020,7,TT,"Bearing housings, incorporating ball or roller bearings, for marine engines.","  637,327 ","  28,000 ",affected
,84129000,7,TT,Parts of the engines and motors of heading 84.12 (SITC 714.49 and 718.9).,"  620,249 ","  29,486 ",affected
,89079090,7,TT,"Other floating structures (for example, tanks, coffer-dams, landing-stages).","  586,980 ","  1,233 ",affected
,07096090,0,TT,"Fruits of the genus capsicum or of the genus pimenta, other than sweet peppers, fresh or chilled.","  564,710 ","  71,525 ",affected
,85015300,7,TT,Multi-phase AC motors of an output exceeding 75 kW.,"  535,076 ","  3,060 ",affected
,73121020,6,TT,"Cables, of iron or steel, not electrically insulated.","  533,007 ","  75,563 ",affected
,56075010,6,TT,"Twine and ropes, of other synthetic fibres.","  509,139 ","  72,152 ",affected
,82059000,6,TT,Sets of articles of two or more of the foregoing subheadings.,"  495,059 ","  11,775 ",affected
,90262000,8,TT,Instruments and apparatus for measuring or checking the pressure of liquids or gases.,"  481,354 ","  3,520 ",affected
,84314990,7,TT,Other parts of machinery suitable for use solely or principally with machinery of heading 84.26 (SITC 744.3).,"  477,103 ","  23,863 ",affected
,20089990,0,TT,"Other fruit and other edible parts of plants, otherwise prepared or preserved, whether or not containing added sugar or other sweetening matter or spirit, n.e.s.","  447,004 ","  270,938 ",affected
,84136000,7,TT,Other rotary positive displacement pumps.,"  444,745 ","  27,156 ",affected
,84799000,7,TT,"Parts for machines and mechanical appliances having individual functions, not elsewhere specified or included.","  429,405 ","  7,318 ",affected
,84099120,7,TT,Parts suitable for use solely or principally with spark-ignition internal combustion piston engines for marine craft.,"  417,565 ","  13,126 ",affected
,94069020,8,TT,"Prefabricated buildings, of steel.","  405,778 ","  47,350 ",affected
,84149000,7,TT,"Parts, for air or vacuum pumps, for air and other gas compressors and fans, and for ventilating or recycling hoods.","  387,867 ","  2,919 ",affected
,84834090,7,TT,"Other gears and gearing; other ball or roller screws; other gear boxes and other speed changers, including torque converters.","  384,077 ","  4,148 ",affected
,84251900,7,TT,"Pulley tackle and hoists (other than skip hoists or hoists of a kind used for raising vehicles), not powered by electric motor.","  369,825 ","  61,974 ",affected
,39172100,5,TT,"Tubes, pipes and hoses, rigid, of polymers of ethylene.","  360,175 ","  142,633 ",affected
,89071000,7,TT,Inflatable rafts.,"  351,406 ","  6,495 ",affected
,98040000,9,TT,Other Special Cases,"  351,345 ","  2,317 ",affected
,84253900,7,TT,"Winches, not powered by electric motor; capstans, not powered by electric motor.","  348,842 ","  23,605 ",affected
,22021090,1,TT,"Other waters including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured.","  348,490 ","  237,547 ",affected
,84122900,7,TT,"Hydraulic power engines and motors, other than linear acting (cylinders).","  330,421 ","  13,973 ",affected
,03028990,0,TT,"Fish, excluding livers and roes, other than salmonidae, flat fish, tunas, skipjack or stripe-bellied bonito, herrings, cod, sardines, sardinella, bristlings or sprats, haddock, coalfish, mackerel, dogfish and other sharks, eels, swordfish, toothfish, alew","  324,716 ","  84,584 ",affected
,76020000,2,TT,Aluminium waste and scrap.,"  297,313 ","  306,603 ",affected
,82060010,6,TT,"Household tools, put up in sets for retail sale.","  292,204 ","  18,368 ",affected
,90138000,8,TT,"Other devices, appliances and instruments, not elsewhere specified or included.","  285,847 ",  77 ,affected
,84615000,7,TT,Sawing or cutting-off machines for metal or cermets.,"  284,501 ","  13,160 ",affected
,94069090,8,TT,"Prefabricated buildings, other than of wood, aluminium or steel.","  252,016 ","  2,441 ",affected
,90269000,8,TT,"Parts and accessories for instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases (for example, flow meters, level gauges, manometers, heat meters), excluding instruments and apparatus of headin","  249,460 ","  3,345 ",affected
,21032010,0,TT,Tomato ketchup.,"  248,403 ","  169,552 ",affected
,21069099,0,TT,Other food preparations not elsewhere specified or included.,"  245,259 ","  80,772 ",affected
,85389000,7,TT,"Other parts suitable for use solely or principally with the apparatus of heading 85.35, 85.36 or  85.37 (SITC 772.4, 772.5 or 772.6).","  239,188 ","  14,588 ",affected
,84833090,7,TT,"Bearing housings, not incorporating ball or roller bearings, other than for road motor vehicle engines, marine engines or aircrafts engines; plain shaft bearings, other than for road motor vehicle engines, marine engines or aircrafts engines.","  239,005 ","  8,598 ",affected
,84811000,7,TT,"Pressure-reducing valves for pipes, boiler shells, tanks, vats or the like.","  235,457 ","  4,089 ",affected
,85153900,7,TT,"Machines and apparatus for arc (including plasma arc) welding of metals, other than those fully or partly automatic.","  233,370 ","  3,511 ",affected
,73079900,6,TT,"Other tube and pipe fittings, of iron or steel (other than stainless steel).","  226,530 ","  1,900 ",affected
,92060010,8,TT,Steel band instruments.,"  216,097 ","  7,140 ",affected
,20054090,0,TT,"Peas (pisum sativum), prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading 20.06 (sitc 062.1), other than those in packages not less than 50 kg.","  214,357 ","  73,112 ",affected
