,,,,Jamaica Affected Exports to the USA (Top 100),,,
,,,,,,,
,,,,,,,
,HS,SITC,Country,DESCRIPTION,   Exports to USA (USD)   ,   Quantity  (KG) ,Affected
,07096090,0,JM,"Fruits of the genus capsicum or of the genus pimenta, other than sweet peppers, fresh or chilled.","  663,436 ","  105,522 ",affected
,07149020,0,JM,"Dasheens, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets.","  647,821 ","  181,034 ",affected
,22021090,1,JM,"Other waters including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured.","  638,208 ","  785,054 ",affected
,33029000,5,JM,"Mixtures of odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as raw materials in industry (other than in the food or drink industries).","  611,856 ","  182,886 ",affected
,84713000,7,JM,"Portable automatic data processing machines, weighing not more than 10 kg, consisting of at least a central processing unit, a keyboard and a display.","  528,685 ","  5,749 ",affected
,87089500,7,JM,"Safety airbags with inflator system for the motor vehicles of headings 87.01 to 87.05 (SITC 722, 781, 782 and 783); parts thereof.","  523,656 ","  6,768 ",affected
,09101200,0,JM,"Ginger, crushed or ground.","  519,899 ","  45,408 ",affected
,09103000,0,JM,Turmeric (curcuma).,"  511,691 ","  253,613 ",affected
,22060090,1,JM,"Other fermented beverages (for example, cider, perry, mead); mixtures of fermented beverages and mixtures of fermented beverages and non-alcoholic beverages, not elsewhere specified or included.","  409,391 ","  182,114 ",affected
,84733000,7,JM,Parts and accessories of automatic data-processing machines or for other machines of heading 84.71 (SITC 752).,"  405,986 ","  2,369 ",affected
,33021090,5,JM,"Other mixtures of odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used in the food or drink industries.","  348,315 ","  61,029 ",affected
,20089920,0,JM,Banana and plantain chips.,"  345,752 ","  31,343 ",affected
,19012090,0,JM,Mixes (other than cake mix in retail packages not exceeding 2 kg) and doughs for the preparation of bakers’ wares of heading 19.05 (sitc 048.4).,"  336,199 ","  140,989 ",affected
,09042120,0,JM,"Pimento (all spice), dried, neither crushed or ground.","  326,531 ","  31,651 ",affected
,09109990,0,JM,Other spices.,"  326,110 ","  59,584 ",affected
,84072100,7,JM,"Outboard motors for marine propulsion, with spark-ignition reciprocating or rotary internal combustion piston engines.","  324,960 ","  5,745 ",affected
,33013000,5,JM,Resinoids.,"  320,613 ","  85,837 ",affected
,21069099,0,JM,Other food preparations not elsewhere specified or included.,"  315,505 ","  81,767 ",affected
,85444990,7,JM,"Other electric conductors, for a voltage not exceeding 1000 V, not fitted with connectors.","  273,760 ","  5,424 ",affected
,22029140,1,JM,Malt beverages.,"  265,050 ","  69,148 ",affected
