,,,,Grenada Affected Exports to the USA (Top 100),,,
,,,,,,,
,,,,,,,
,HS,SITC,Country,DESCRIPTION,   Exports to USA (USD)   ,   Quantity   ,Affected
,97011010,8,GD,"Paintings, executed entirely by hand, other than drawings of heading 49.06 (SITC 892.82) and other than hand-painted or hand-decorated manufactured articles.","  2,314 ",  59 ,affected
,84119900,7,GD,Parts of other gas turbines.,"  2,264 ","  1,450 ",affected
,39269090,8,GD,"Other articles of plastics, not elsewhere specified or included.","  2,223 ",  28 ,affected
,84713000,7,GD,"Portable automatic data processing machines, weighing not more than 10 kg, consisting of at least a central processing unit, a keyboard and a display.","  2,093 ",  5 ,affected
,84081000,7,GD,"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines), for marine propulsion.","  2,013 ","  1,600 ",affected
,95030090,8,GD,Other toys.,"  2,013 ",  11 ,affected
,90318000,8,GD,"Other measuring or checking instruments, appliances and machines not elsewhere specified or included.","  1,956 ",  54 ,affected
,22084010,1,GD,"Rum and other spirits obtained by distilling fermented sugarcane products, in bottles of a strength not exceeding 46% vol.","  1,890 ",  401 ,affected
,06039000,2,GD,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, dried, dyed, bleached, impregnated or otherwise prepared.","  1,877 ",  511 ,affected
,09109100,0,GD,Mixtures referred to in Note 1(b) to this Chapter (spices).,"  1,520 ",  116 ,affected
,90158000,8,GD,"Other instruments and appliances for surveying, for hydrographic, oceanographic, hydrological, meteorological or geophysical uses.","  1,509 ",  9 ,affected
,01061910,0,GD,Live dogs,"  1,509 ",  116 ,affected
,84099910,7,GD,Parts suitable for use solely or principally with compression-ignition internal combustion piston engines (diesel or semi-diesel engines) for road motor vehicles.,"  1,449 ",  8 ,affected
,21069099,0,GD,Other food preparations not elsewhere specified or included.,"  1,388 ",  428 ,affected
,62114900,8,GD,"Women’s or girls’ track suits and other garments, not knitted or crocheted, of textile materials other than wool, fine animal hair, cotton or man-made fibres.","  1,363 ",  29 ,affected
,76020000,2,GD,Aluminium waste and scrap.,"  1,296 ",  14 ,affected
,87083099,7,GD,"Brakes, servo-brakes and parts thereof (other than mounted brake lining) for the motor vehicles of headings 87.02 to 87.05 (SITC 781, 782 and 783.1).","  1,168 ",  80 ,affected
,18063200,0,GD,"Other chocolate and food preparations containing cocoa, in blocks, slabs or bars, not filled.","  1,087 ",  40 ,affected
,84818000,7,GD,"Taps, cocks and other valves and similar appliances for pipes, boiler shells, tanks, vats or the like.","  1,083 ",  3 ,affected
,87088090,7,GD,"Suspension systems and parts thereof (including shock-absorbers), for the motor vehicles of headings 87.02 to 87.05 (SITC 781, 782 and 783.1).","  1,073 ",  10 ,affected
,84149000,7,GD,"Parts, for air or vacuum pumps, for air and other gas compressors and fans, and for ventilating or recycling hoods.","  1,029 ",  3 ,affected
,59032000,6,GD,"Textile fabrics impregnated, coated, covered or laminated with polyurethane, other than those of heading 59.02 (SITC 657.93).","  1,026 ",  43 ,affected
,85182900,7,GD,"Loudspeakers, not mounted in their enclosures.","  1,024 ",  125 ,affected
,33012990,5,GD,"Essential oils, other than of citrus fruits, mints, bay, clove, ginger, nutmeg, patchouli or pimento.","  1,019 ",  9 ,affected
,84248900,7,GD,"Mechanical appliances (other than agricultural or horticultural) for projecting, dispersing or spraying liquids or powders.","  1,006 ",  3 ,affected
,84433200,7,GD,"Other printers, copying machines and facsimile machine, capable of connecting to an automatic data processing machine or to a network.","  1,006 ",  2 ,affected
,96072090,8,GD,"Parts for slide fasteners, other than continuous chain.","  1,006 ",  8 ,affected
,84082000,7,GD,"Compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of a kind used for the propulsion of vehicles of Chapter 87 (SITC 78, 722, 744.14, 744.15, and 891.11).",  906 ,  200 ,affected
,37079000,8,GD,"Chemical preparations (other than sensitising emulsions) for photographic uses (other than varnishes, glues, adhesives and similar preparations); unmixed products for photographic uses, put up in measured portions or put up for retail sale in a form ready",  831 ,  10 ,affected
,90153000,8,GD,Levels.,  805 ,  11 ,affected
,22087000,1,GD,Liqueurs and cordials.,  758 ,  91 ,affected
,33049990,5,GD,Other beauty or make-up preparations and preparations for the care of the skin (other than medicaments).,  731 ,  41 ,affected
,08109050,0,GD,"Breadfruit, fresh.",  729 ,  366 ,affected
,84238900,7,GD,"Other weighing machinery, not elsewhere specified or included.",  722 ,  74 ,affected
,09109920,0,GD,Bay leaves.,  705 ,  10 ,affected
